"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5";"ESCMAE"
150345;2010;3324,86051502146;7,31807228915663;8,46024096385542;2,87311827956989
150345;2011;3330,43717277487;7,53142857142857;8,71142857142857;3,01842105263158
150350;2010;3138,3422459893;8,58119658119658;9,31623931623932;3,2192513368984
150350;2011;3239,94615384615;8,42857142857143;9,33766233766234;3,03030303030303
150360;2010;3288,74499332443;6,86469534050179;8,51209677419355;3,46404644930773
150360;2011;3346,11240310078;7,07226308957161;8,68571428571429;3,5038961038961
150370;2010;3370,06359102244;8,5966709346991;9,72343149807939;3,05392156862745
150370;2011;3373,81818181818;8,67090395480226;9,73446327683616;3,10825439783491
150375;2010;3038,16109422492;7,60829493087558;9,4331797235023;2,82779456193353
150375;2011;3087,04042553191;7,68979591836735;9,45714285714286;3,13100436681223
150380;2010;3374,02228976697;8,27760891590679;10,3657548125633;3,30496453900709
150380;2011;3374,08923076923;7,92923076923077;10,0082051282051;3,37268993839836
150390;2010;3147,94324853229;8,05793991416309;9,46831364124597;3,39489795918367
150390;2011;3174,52717391304;7,97813578826237;9,47871116225547;3,60086767895879
150400;2010;3195,42857142857;7,64175824175824;8,67692307692308;3,27032967032967
150400;2011;3155,5795148248;7,60810810810811;8,6054054054054;3,23180592991914
150405;2010;3411,04011887073;7,90014903129657;9,23994038748137;3,1833084947839
150405;2011;3369,13881748072;7,91388174807198;9,26863753213368;3,2033462033462
150410;2010;3101,27272727273;NA;NA;2,81818181818182
150410;2011;3190;8;10;3,25
150420;2010;3201,59827099506;8,09674566678458;9,1777502652989;3,61972825127934
150420;2011;3210,61339747016;8,17930161027682;9,23927601809955;3,5843761172685
150430;2010;3336,41203703704;8,48571428571429;9,6;3,1906976744186
150430;2011;3308,59042553192;8,4031007751938;9,43410852713178;3,29411764705882
150440;2010;3236,68965517241;8,7787610619469;9,76991150442478;3,18493150684932
150440;2011;3352,20472440945;9,14893617021277;9,91489361702128;3,18897637795276
150442;2010;3137,32134292566;8,51971153846154;8,92596153846154;3,84692898272553
150442;2011;3124,33319467554;8,65709529754474;8,93716188098211;3,63484087102178
150445;2010;3349,8024691358;8,24938271604938;9,46287128712871;3,18765432098765
150445;2011;3261,77807486631;8,25133689839572;9,37967914438503;3,26470588235294
150450;2010;3222,68774703557;6,61111111111111;9,20441988950276;2,48418972332016
150450;2011;3300,53118712274;6,41516245487365;8,93501805054152;2,41902834008097
150460;2010;3220,13888888889;8,48776223776224;9,70629370629371;3,24020442930153
150460;2011;3201,53253424658;8,30034722222222;9,31076388888889;3,24489795918367
150470;2010;3230,93633692458;7,19868995633188;8,66266375545852;3,18217433888345
150470;2011;3277,82023681378;7,27167630057803;8,73556581986143;3,23143164693219
150480;2010;3228,97848456501;7,19007490636704;8,58052434456929;3,38800374882849
150480;2011;3250,5004428698;7,2311780336581;8,54827280779451;3,59574468085106
150490;2010;3131,12359550562;8,6247191011236;8,92134831460674;3,1123595505618
150490;2011;3162,0654396728;8,51329243353783;8,93047034764826;2,97741273100616
150495;2010;3206,69109947644;7,95402298850575;9,25287356321839;2,83507853403141
150495;2011;3189,94427244582;8,05747126436782;9,47509578544061;2,69349845201238
150497;2010;3011,66666666667;8,23076923076923;9,53846153846154;3,03703703703704
150497;2011;3311,93548387097;8,11538461538461;9,38461538461539;2,61290322580645
150500;2010;2950;NA;NA;3,25
150500;2011;3416,66666666667;NA;NA;2,66666666666667
150503;2010;3277,96575342466;8,46082949308756;9,59677419354839;3,3972602739726
150503;2011;3351,04308797127;8,74280575539568;9,82913669064748;3,34649910233393
150506;2010;3331,07340116279;8,75636363636364;9,83127272727273;3,07906295754026
150506;2011;3355,46097201767;8,86156111929308;9,8939617083947;3,42921348314607
150510;2010;3281,20679320679;7,736276849642;8,86634844868735;3,54382470119522
150510;2011;3329,73250239693;7,93189557321226;9,03754266211604;3,50047214353163
150520;2010;3154,82295719844;8,1688654353562;9,06578947368421;2,74124513618677
150520;2011;3181,43728222997;8,10569105691057;9,07317073170732;2,90418118466899
150530;2010;3189,33104395604;7,82614742698192;8,98329853862213;3,44582470669427
150530;2011;3193,44912559618;7,9573268921095;9,09420289855072;3,47469325153374
150540;2010;3349,51680672269;8,02631578947368;9,74561403508772;3,09442060085837
150540;2011;3305;7,94915254237288;9,44915254237288;3,30290456431535
150543;2010;3247,87443946188;8,84080717488789;9,87668161434978;3,32885906040268
150543;2011;3389,05142857143;8,89101338432122;9,92351816443595;3,36328871892925
150548;2010;3229,45083932854;7,70673076923077;8,72355769230769;3,03605769230769
150548;2011;3406,07894736842;7,86037735849057;8,85849056603774;3,06214689265537
150549;2010;3373,23943661972;7,85915492957746;8,85211267605634;3,38028169014085
150549;2011;3345,77586206897;7,92241379310345;8,92241379310345;3,19827586206897
150550;2010;3244,31602155806;8,08382352941176;9,77156862745098;3,40490196078431
150550;2011;3224,78881118881;8,0411407199626;9,72931276297335;3,46107226107226
150553;2010;3207,62471797443;7,62779031853524;8,75294707800351;3,72736393278154
150553;2011;3189,10585693711;7,77649603460707;8,86085075702956;3,71243398943831
150555;2010;3328,93939393939;7,91666666666667;8,93181818181818;3,4031007751938
150555;2011;3494,49425287356;7,71264367816092;8,80459770114943;3,35632183908046
150560;2010;3540;8,8;9;2
150560;2011;3066,66666666667;8,33333333333333;9;5,33333333333333
150563;2010;3260,83333333333;8;9,73333333333333;2,86666666666667
150563;2011;3244,84210526316;7,78947368421053;9,89473684210526;2,89473684210526
150565;2010;3303,1976744186;7,43604651162791;8,73255813953488;3,17441860465116
150565;2011;3268,91304347826;7,83060109289617;9,37158469945355;3,30054644808743
150570;2010;3037,10144927536;7,97810218978102;9,97810218978102;3,26086956521739
150570;2011;3110,85585585586;7,97297297297297;9,94594594594595;3,2972972972973
150580;2010;3244,35211267606;8,65549738219895;9,68586387434555;2,73733583489681
150580;2011;3259,0614973262;8,64783427495292;9,70433145009416;2,79500891265597
150590;2010;3228,19589257504;6,7;9,67142857142857;2,94637223974763
150590;2011;3223,77137870855;7,27748691099476;9,79755671902269;2,93368237347295
150600;2010;3272,31976744186;8,25138121546961;9,72099447513812;3,0484496124031
150600;2011;3263,87115384615;8,1520190023753;9,67458432304038;3,08253358925144
150610;2010;3181,19117647059;5;7;3,44117647058824
150610;2011;3282,91666666667;NA;NA;3,27083333333333
150611;2010;3169,64285714286;8,33333333333333;8,66666666666667;3,10344827586207
150611;2011;3095,2380952381;7,5;8,66666666666667;3,0952380952381
150613;2010;3192,45698380567;8,17258883248731;9,43473844591163;3,65857359635812
150613;2011;3182,26168224299;8,21375116931712;9,45977549111319;3,59391100702576
150616;2010;3175,98466257669;7,88036809815951;8,95398773006135;3,58588957055215
150616;2011;3279,2071197411;7,83818770226537;8,86407766990291;3,4741935483871
150618;2010;3379,92228571429;7,81922196796339;9,01028571428571;3,34096109839817
150618;2011;3418,10888888889;7,90111111111111;9,07333333333333;3,46718576195773
150619;2010;3474,43341404358;7,58150851581509;9,25;3,5281173594132
150619;2011;3444,39947780679;7,82506527415144;9,37075718015666;3,44473684210526
150620;2010;3359,03856382979;7,80213903743315;8,82486631016043;3,6781914893617
150620;2011;3264,67940552017;7,8594249201278;8,87446808510638;3,5451647183847
150630;2010;3328,7003058104;8,53374233128834;9,65644171779141;3,4888178913738
150630;2011;3328,0421686747;8,48640483383686;9,67673716012085;3,46808510638298
150635;2010;3030;8,75;6;3
150635;2011;2650;9;9;4
150640;2010;3163,88888888889;5,44897959183673;8,26530612244898;3,26923076923077
150640;2011;3185,68965517241;5,56862745098039;8,78;2,89655172413793
150650;2010;3297,34627831715;7,68943089430894;8,75772357723577;3,51701782820097
150650;2011;3314,3;6,86166666666667;8,91333333333333;3,66888519134775
150655;2010;3240,6976744186;8,69444444444444;8,86486486486486;2,75555555555556
150655;2011;3252,90322580645;8,60869565217391;8,8695652173913;2,5625
150658;2010;3266,88965517241;8,73103448275862;9,84137931034483;3,4551724137931
150658;2011;3351,36585365854;8,80246913580247;9,76543209876543;3,76829268292683
150660;2010;3253,24358974359;8,76923076923077;9,82519280205656;3,32820512820513
150660;2011;3212,36245954693;8,68506493506493;9,7987012987013;3,27687296416938
150670;2010;3291,378330373;8,66192170818505;9,76731793960924;3,49732620320856
150670;2011;3335,73897707231;8,65784832451499;9,7989417989418;3,48318584070796
150680;2010;3236,33150763909;6,99890075376884;8,69393844221105;3,69373650107991
150680;2011;3260,40471791957;7,08258024306638;8,75272670613898;3,69157142857143
150690;2010;3256,2962962963;7,8;8,86666666666667;3,25925925925926
150690;2011;3626,92307692308;8,6;9,5;3
150700;2010;3377,98611111111;8,44488188976378;9,46062992125984;3,3588850174216
150700;2011;3339,58024691358;8,68421052631579;9,67631578947368;3,40493827160494
150710;2010;3282,91666666667;7,71794871794872;8,92307692307692;2,93478260869565
150710;2011;3093;6,40540540540541;7,81081081081081;3,57894736842105
150715;2010;3433,82911392405;9,06984126984127;9,69523809523809;3,42405063291139
150715;2011;3452,91591591592;8,94578313253012;9,71385542168675;3,69578313253012
150720;2010;3129,54732510288;7,7621359223301;8,90291262135922;2,85185185185185
150720;2011;3159,76878612717;7,8062015503876;9,15503875968992;2,72254335260116
150730;2010;3226,93275217933;8,47051442910916;9,62735257214555;3,19798234552333
150730;2011;3254,73549107143;8,48252536640361;9,64036076662909;3,24333719582851
150740;2010;3150;NA;NA;2
150740;2011;3525;NA;NA;6
150745;2010;3326,29411764706;8,11764705882353;9,2278978388998;3,09751037344398
150745;2011;3355,46566164154;8,16275167785235;9,23154362416107;3,24956369982548
150746;2010;2810,29411764706;8;10;3,33333333333333
150746;2011;2712,5;8;10;3
150747;2010;3199,3137254902;7,98019801980198;8,86734693877551;3,87378640776699
150747;2011;3245,41666666667;7,97802197802198;8,92307692307692;3,03125
150750;2010;3443,5119047619;7,95;8,95;3,14285714285714
150750;2011;3380,98039215686;7,97916666666667;8,97916666666667;3,05882352941176
150760;2010;3175,25925925926;8,00475435816165;9,44603174603175;3,23565891472868
150760;2011;3245,02881355932;8,6382252559727;9,81569965870307;3,30508474576271
150770;2010;3196,94210526316;5,91388400702988;7,91739894551845;3,41433566433566
150770;2011;3151,35353535354;6,08282828282828;7,92121212121212;3,30909090909091
150775;2010;3580,64516129032;8,25806451612903;9,54838709677419;3,06451612903226
150775;2011;3218,64814814815;8,2962962962963;9,7037037037037;3,44444444444444
150780;2010;3230,25641025641;9,02898550724638;10,1714285714286;2,58441558441558
150780;2011;3084,58015267176;8,02362204724409;9,18110236220472;2,94573643410853
150790;2010;3274,9418344519;8,95078299776286;9,91498881431767;3,6087962962963
150790;2011;3327,23076923077;8,98681318681319;9,97362637362637;3,78807947019868
150795;2010;3231,26040744021;8,04694419840567;9,58015943312666;3,06914893617021
150795;2011;3235,53025477707;8,26100880704564;9,57966373098479;3,09497206703911
150796;2010;2978,57142857143;7,14285714285714;10;2,66666666666667
150796;2011;3183,33333333333;8;8,5;3
150797;2010;3293,36964980545;7,4453125;8,60546875;3,92217898832685
150797;2011;3383,51239669421;7,46280991735537;8,58677685950413;3,51452282157676
150800;2010;3328,65704286964;7,48073555166375;8,5183887915937;2,98775153105862
150800;2011;3271,63469985359;7,55824175824176;8,61363636363636;3,15007320644217
150803;2010;3183,5625;8,39655172413793;9,82758620689655;2,9
150803;2011;3115,33333333333;7,75;9,16279069767442;3,06779661016949
150805;2010;3158,03149606299;6,99212598425197;8,97637795275591;3,13385826771654
150805;2011;3192,84946236559;6,90860215053763;8,68817204301075;3,02688172043011
150808;2010;3533,00485436893;8,4126213592233;9,45752427184466;3,54733009708738
150808;2011;3397,91776315789;7,97258771929825;9,14583333333333;3,71052631578947
150810;2010;3175,02146071305;7,96565566458519;8,92908117752007;3,51697851697852
150810;2011;3111,58756254467;8,20625;9,0359375;3,35228898426323
150812;2010;3302,4703087886;7,49164677804296;9,62529832935561;3,21615201900238
150812;2011;3341,495215311;7,28813559322034;9,45278450363196;3,38038277511962
150815;2010;3276,70611183355;8,34725848563969;9,51566579634465;3,31274638633377
150815;2011;3307,34701986755;8,03841059602649;9,11655629139073;3,35175202156334
150820;2010;3256,50532724505;7,67073170731707;8,8765243902439;3,5662100456621
150820;2011;3224,39668174962;7,8391502276176;8,9711684370258;3,52439024390244
150830;2010;3303,5081029552;8,88149688149688;9,85534591194969;3,07736389684814
150830;2011;3298,22826086957;8,88801571709234;9,89783889980354;3,15109343936382
150835;2010;3303;8,2;9,2;3,2
150835;2011;3306,890625;8,71428571428571;9,77777777777778;3,19047619047619
150840;2010;3186,89678899083;8,46206896551724;9,56206896551724;3,6295871559633
150840;2011;3190,7325443787;8,43127962085308;9,55687203791469;3,69312796208531
160005;2010;3211;8,05;9,65;3,34210526315789
160005;2011;3278,32258064516;8,29032258064516;9,41935483870968;3,64516129032258
160010;2010;3328,36206896552;7,81818181818182;9,44545454545455;3,45217391304348
160010;2011;3316,61739130435;8,05102040816327;9,39795918367347;3,23148148148148
160015;2010;3202,77777777778;7,72;8,56;3,07407407407407
160015;2011;3075,16666666667;28,0338983050847;28,2131147540984;4
160020;2010;3143,58653846154;7,26737967914439;9,57446808510638;4,02843601895735
160020;2011;3263,74233128834;6,83561643835616;9,50684931506849;3,53374233128834
160021;2010;3061,76470588235;8,77272727272727;9,95454545454546;3,24242424242424
160021;2011;3391,92;8,20588235294118;9,58823529411765;4,4468085106383
160023;2010;3243,95348837209;8,51219512195122;9,57142857142857;3,41860465116279
160023;2011;3261,38888888889;8,28571428571429;9,54285714285714;3,02777777777778
160025;2010;3092,10526315789;8,5;10;3,05263157894737
160025;2011;3346,45161290323;8,625;10;3,48387096774194
160027;2010;3206,22487644152;8,34102141680395;9,47528830313015;3,55234954657873
160027;2011;3211,77473498233;8,39310954063604;9,50530035335689;3,49955634427684
160030;2010;3180,78545041205;8,50119104335398;9,63576600609756;3,82351816443595
160030;2011;3177,8875432526;8,52405040007358;9,65317387304508;3,69847117332842
160040;2010;3091,11111111111;7,76190476190476;9,33333333333333;2,82222222222222
160040;2011;3119,83516483516;8,05;9,3;2,85555555555556
160050;2010;3292,39361702128;8,30635838150289;9,55619596541787;3,4972972972973
160050;2011;3347,36912751678;8,24759615384615;9,41927710843373;3,39110070257611
160053;2010;3223,95862068966;8,65492957746479;9,6056338028169;3,22068965517241
160053;2011;3253,98979591837;8,38541666666667;9,58333333333333;3,54081632653061
160055;2010;3244,7619047619;8,90909090909091;9,90909090909091;3,57142857142857
160055;2011;3349,04761904762;9;10;3,26190476190476
160060;2010;3187,19034090909;7,82244318181818;8,92897727272727;3,55523978685613
160060;2011;3182,08568164509;7,78192908882958;8,87490465293669;3,52019817073171
160070;2010;3231,125;8,68181818181818;9,76136363636364;3,11931818181818
160070;2011;3293,32926829268;8,70731707317073;9,79878048780488;3,20496894409938
160080;2010;3184,42857142857;7,90322580645161;9,06451612903226;2,8
160080;2011;3182,42857142857;7,97142857142857;8,85714285714286;3,08571428571429
170025;2011;3031;9;10;3,5
170035;2010;2425;9;10;3
170040;2010;3230;6,66666666666667;8,66666666666667;4,75
170040;2011;3025;8;8,25;4
170070;2010;3125;8;8,8;3,2
170070;2011;3169;7,4;9,2;3
170100;2010;3365,04807692308;7,96153846153846;8,99038461538461;3,66346153846154
170100;2011;3362,93103448276;7,93103448275862;8,93103448275862;3,62068965517241
170105;2011;2100;8;9;4
170110;2010;3057,14285714286;8;9;2,85714285714286
170110;2011;3416,66666666667;8,33333333333333;9,66666666666667;3,33333333333333
170190;2010;3511,80327868852;8,14754098360656;9,44262295081967;3,40677966101695
