"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5"
150640;2010;3163,88888888889;5,44897959183673;8,26530612244898
150640;2011;3185,68965517241;5,56862745098039;8,78
150650;2010;3297,34627831715;7,68943089430894;8,75772357723577
150650;2011;3314,3;6,86166666666667;8,91333333333333
150655;2010;3240,6976744186;8,69444444444444;8,86486486486486
150655;2011;3252,90322580645;8,60869565217391;8,8695652173913
150658;2010;3266,88965517241;8,73103448275862;9,84137931034483
150658;2011;3351,36585365854;8,80246913580247;9,76543209876543
150660;2010;3253,24358974359;8,76923076923077;9,82519280205656
150660;2011;3212,36245954693;8,68506493506493;9,7987012987013
150670;2010;3291,378330373;8,66192170818505;9,76731793960924
150670;2011;3335,73897707231;8,65784832451499;9,7989417989418
150680;2010;3236,33150763909;6,99890075376884;8,69393844221105
150680;2011;3260,40471791957;7,08258024306638;8,75272670613898
150690;2010;3256,2962962963;7,8;8,86666666666667
150690;2011;3626,92307692308;8,6;9,5
150700;2010;3377,98611111111;8,44488188976378;9,46062992125984
150700;2011;3339,58024691358;8,68421052631579;9,67631578947368
150710;2010;3282,91666666667;7,71794871794872;8,92307692307692
150710;2011;3093;6,40540540540541;7,81081081081081
150715;2010;3433,82911392405;9,06984126984127;9,69523809523809
150715;2011;3452,91591591592;8,94578313253012;9,71385542168675
150720;2010;3129,54732510288;7,7621359223301;8,90291262135922
150720;2011;3159,76878612717;7,8062015503876;9,15503875968992
150730;2010;3226,93275217933;8,47051442910916;9,62735257214555
150730;2011;3254,73549107143;8,48252536640361;9,64036076662909
150740;2010;3150;NA;NA
150740;2011;3525;NA;NA
150745;2010;3326,29411764706;8,11764705882353;9,2278978388998
150745;2011;3355,46566164154;8,16275167785235;9,23154362416107
150746;2010;2810,29411764706;8;10
150746;2011;2712,5;8;10
150747;2010;3199,3137254902;7,98019801980198;8,86734693877551
150747;2011;3245,41666666667;7,97802197802198;8,92307692307692
150750;2010;3443,5119047619;7,95;8,95
150750;2011;3380,98039215686;7,97916666666667;8,97916666666667
150760;2010;3175,25925925926;8,00475435816165;9,44603174603175
150760;2011;3245,02881355932;8,6382252559727;9,81569965870307
150770;2010;3196,94210526316;5,91388400702988;7,91739894551845
150770;2011;3151,35353535354;6,08282828282828;7,92121212121212
150775;2010;3580,64516129032;8,25806451612903;9,54838709677419
150775;2011;3218,64814814815;8,2962962962963;9,7037037037037
150780;2010;3230,25641025641;9,02898550724638;10,1714285714286
150780;2011;3084,58015267176;8,02362204724409;9,18110236220472
150790;2010;3274,9418344519;8,95078299776286;9,91498881431767
150790;2011;3327,23076923077;8,98681318681319;9,97362637362637
150795;2010;3231,26040744021;8,04694419840567;9,58015943312666
150795;2011;3235,53025477707;8,26100880704564;9,57966373098479
150796;2010;2978,57142857143;7,14285714285714;10
150796;2011;3183,33333333333;8;8,5
150797;2010;3293,36964980545;7,4453125;8,60546875
150797;2011;3383,51239669421;7,46280991735537;8,58677685950413
150800;2010;3328,65704286964;7,48073555166375;8,5183887915937
150800;2011;3271,63469985359;7,55824175824176;8,61363636363636
150803;2010;3183,5625;8,39655172413793;9,82758620689655
150803;2011;3115,33333333333;7,75;9,16279069767442
150805;2010;3158,03149606299;6,99212598425197;8,97637795275591
150805;2011;3192,84946236559;6,90860215053763;8,68817204301075
150808;2010;3533,00485436893;8,4126213592233;9,45752427184466
150808;2011;3397,91776315789;7,97258771929825;9,14583333333333
150810;2010;3175,02146071305;7,96565566458519;8,92908117752007
150810;2011;3111,58756254467;8,20625;9,0359375
150812;2010;3302,4703087886;7,49164677804296;9,62529832935561
150812;2011;3341,495215311;7,28813559322034;9,45278450363196
150815;2010;3276,70611183355;8,34725848563969;9,51566579634465
150815;2011;3307,34701986755;8,03841059602649;9,11655629139073
150820;2010;3256,50532724505;7,67073170731707;8,8765243902439
150820;2011;3224,39668174962;7,8391502276176;8,9711684370258
150830;2010;3303,5081029552;8,88149688149688;9,85534591194969
150830;2011;3298,22826086957;8,88801571709234;9,89783889980354
150835;2010;3303;8,2;9,2
150835;2011;3306,890625;8,71428571428571;9,77777777777778
150840;2010;3186,89678899083;8,46206896551724;9,56206896551724
150840;2011;3190,7325443787;8,43127962085308;9,55687203791469
160005;2010;3211;8,05;9,65
160005;2011;3278,32258064516;8,29032258064516;9,41935483870968
160010;2010;3328,36206896552;7,81818181818182;9,44545454545455
160010;2011;3316,61739130435;8,05102040816327;9,39795918367347
160015;2010;3202,77777777778;7,72;8,56
160015;2011;3075,16666666667;28,0338983050847;28,2131147540984
160020;2010;3143,58653846154;7,26737967914439;9,57446808510638
160020;2011;3263,74233128834;6,83561643835616;9,50684931506849
160021;2010;3061,76470588235;8,77272727272727;9,95454545454546
160021;2011;3391,92;8,20588235294118;9,58823529411765
160023;2010;3243,95348837209;8,51219512195122;9,57142857142857
160023;2011;3261,38888888889;8,28571428571429;9,54285714285714
160025;2010;3092,10526315789;8,5;10
160025;2011;3346,45161290323;8,625;10
160027;2010;3206,22487644152;8,34102141680395;9,47528830313015
160027;2011;3211,77473498233;8,39310954063604;9,50530035335689
160030;2010;3180,78545041205;8,50119104335398;9,63576600609756
160030;2011;3177,8875432526;8,52405040007358;9,65317387304508
160040;2010;3091,11111111111;7,76190476190476;9,33333333333333
160040;2011;3119,83516483516;8,05;9,3
160050;2010;3292,39361702128;8,30635838150289;9,55619596541787
160050;2011;3347,36912751678;8,24759615384615;9,41927710843373
160053;2010;3223,95862068966;8,65492957746479;9,6056338028169
160053;2011;3253,98979591837;8,38541666666667;9,58333333333333
160055;2010;3244,7619047619;8,90909090909091;9,90909090909091
160055;2011;3349,04761904762;9;10
160060;2010;3187,19034090909;7,82244318181818;8,92897727272727
160060;2011;3182,08568164509;7,78192908882958;8,87490465293669
160070;2010;3231,125;8,68181818181818;9,76136363636364
160070;2011;3293,32926829268;8,70731707317073;9,79878048780488
160080;2010;3184,42857142857;7,90322580645161;9,06451612903226
160080;2011;3182,42857142857;7,97142857142857;8,85714285714286
170025;2011;3031;9;10
170035;2010;2425;9;10
170040;2010;3230;6,66666666666667;8,66666666666667
170040;2011;3025;8;8,25
170070;2010;3125;8;8,8
170070;2011;3169;7,4;9,2
170100;2010;3365,04807692308;7,96153846153846;8,99038461538461
170100;2011;3362,93103448276;7,93103448275862;8,93103448275862
170105;2011;2100;8;9
170110;2010;3057,14285714286;8;9
170110;2011;3416,66666666667;8,33333333333333;9,66666666666667
170190;2010;3511,80327868852;8,14754098360656;9,44262295081967
170190;2011;3386,92857142857;7,85714285714286;8,69642857142857
170200;2010;3329,82258064516;6,86290322580645;8,25
170200;2011;3358,56862745098;6,98039215686275;8,2843137254902
170210;2010;3177,24925705795;8,47046805349183;9,37135426342188
170210;2011;3167,39573764468;8,3060511311385;9,09102611254137
170220;2010;3407,06896551724;7,84393063583815;8,91907514450867
170220;2011;3394,72023809524;7,78048780487805;8,87195121951219
170230;2010;3342,02409638554;8,03614457831325;9,01204819277108
170230;2011;3519,60396039604;8,3265306122449;9,29591836734694
170240;2010;3161,45622119816;8,23611111111111;9,5462962962963
170240;2011;3190,24180327869;8,37448559670782;9,559670781893
170255;2010;3207,38036507153;7,96174863387978;9,07103825136612
170255;2011;3217,02236580517;7,59090909090909;8,77272727272727
170270;2010;2875;7,5;8,5
170270;2011;3200;9;9
170290;2010;2700;NA;NA
170290;2011;2575;8;9
170300;2010;2200;9;9
170307;2011;900;NA;NA
170310;2010;3175;8,5;9,5
170310;2011;3300;5;9
170320;2010;3025;8,5;9
170370;2010;3250;8,5;9,5
170370;2011;3550;7,5;10
170380;2010;2700;NA;NA
170380;2011;3473,33333333333;NA;NA
170384;2010;3535,76923076923;NA;NA
170384;2011;3124,6875;NA;NA
170390;2010;2811,42857142857;7,57142857142857;9,71428571428571
170390;2011;3252;9;10
170410;2010;3370;8;9
170460;2011;3380;7;9
170510;2010;2540;8;9
170510;2011;2766,66666666667;7,66666666666667;9
170550;2010;3267,24704142012;7,87130177514793;9,28846153846154
170550;2011;3284,15299684543;7,86031746031746;9,15555555555556
170555;2010;2176,66666666667;9;10
170555;2011;3267,75;8,25;9,25
170560;2010;3102,5;9,1;9,2
170560;2011;3343,52941176471;8,6551724137931;9
170600;2010;1816,66666666667;6;8
170600;2011;3800;9;10
170610;2010;3395;7,5;9,25
170610;2011;3083,33333333333;7,66666666666667;9,66666666666667
170625;2011;3180;10;10
170650;2010;3250;8;9
170650;2011;3500;9;9,5
170700;2010;3193,08239700375;7,94548872180451;9,20527306967985
170700;2011;3214,50354609929;8,27767695099818;9,47549909255898
170710;2010;2780;8;8,75
170710;2011;3365;8,5;9,16666666666667
170720;2010;3020;8,5;10
170740;2010;3411,11111111111;7,61111111111111;8,16666666666667
170740;2011;3255,88235294118;8;8
170755;2010;3000;8;9
170765;2010;2893;7,9;9,3
170765;2011;3662,5;7;9
170770;2010;3058,5;7,75;9,125
170770;2011;3650;8,5;9,25
170820;2010;3642,55434782609;8,85082872928177;9,86740331491713
170820;2011;3528,70921985816;8,83703703703704;9,92592592592593
170830;2010;3360;8,63636363636364;8,72727272727273
170830;2011;3620;9;9
170900;2010;3282,07317073171;8,04907975460123;9,02453987730061
170900;2011;3284,69444444444;8,13068181818182;9,125
170930;2010;3306,06901840491;8,69018404907975;9,73926380368098
170930;2011;3272,66964285714;8,58928571428571;9,72916666666667
170950;2010;3310,29090004973;8,68871208354053;9,76777722526106
170950;2011;3290,59563543004;8,72084048027444;9,78078078078078
170980;2010;400;7;9
171050;2010;3453,73333333333;8,4;9,66
171050;2011;3344,47619047619;8,59574468085106;9,74468085106383
171070;2010;3281,92307692308;7,07692307692308;9,53846153846154
171090;2010;2300;NA;NA
171110;2010;3490,83333333333;8,04166666666667;9,5
171110;2011;3230;8;9,4
171150;2011;3550;9;9
171180;2011;3600;7;10
171190;2010;3500;9,4;10
171190;2011;3347,22222222222;8,75;9,5
171195;2010;NA;NA;NA
171195;2011;3366,66666666667;9;9
171240;2010;2950;7,88888888888889;8,66666666666667
171240;2011;3333,33333333333;7,8;9
171270;2010;2924,25;7,33333333333333;8,33333333333333
171270;2011;3100,83333333333;7,72727272727273;9,09090909090909
171320;2010;3310,63560500695;8,31988873435327;9,31849791376912
171320;2011;3384,58496732026;8,30718954248366;9,3202614379085
171330;2010;3000;8;10
171360;2010;2875;NA;NA
171360;2011;2052,5;8;9
171380;2011;2600;NA;NA
171395;2011;3250;8;9
171420;2010;3268,65853658537;8,17283950617284;9,22222222222222
171420;2011;3321,11111111111;8,20634920634921;9,41269841269841
171430;2010;3220;8;10
171430;2011;2668,33333333333;8,33333333333333;9,33333333333333
171488;2010;3116,66666666667;7;9
171488;2011;3425;6,8;8,2
171500;2010;3000;NA;NA
171510;2010;3025;8,4;9
171510;2011;3293,33333333333;8,5;9,33333333333333
171525;2011;3520;9;10
171570;2010;3487,5;8;8
171575;2010;3258,12676056338;9,29577464788732;9,69014084507042
171575;2011;3321,25;9,25;10
171610;2010;3294,43306510607;8,14484272128749;9,29114850036576
171610;2011;3301,35810332626;8,33640226628895;9,36968838526912
171620;2010;3300,65693430657;7,83211678832117;9,8029197080292
171620;2011;3293,23364485981;7,72897196261682;9,92523364485981
171630;2010;3250;NA;8
171650;2010;3313,15294117647;7,91529411764706;8,99294117647059
171650;2011;3338,78640776699;7,85408560311284;8,91828793774319
171660;2010;3355,94512195122;8,15853658536585;9,48780487804878
171660;2011;3400,5;8,27272727272727;9,56818181818182
171670;2010;3342,32876712329;8,49315068493151;9,56164383561644
171670;2011;3530,96774193548;8,64516129032258;9,62903225806452
171700;2010;3566,66666666667;7,66666666666667;8,88888888888889
171700;2011;3361,53846153846;7,25;8,75
171720;2010;3277,5;8;8,5
171720;2011;3150;8,5;9,5
171750;2010;2993,5;7;8,6
171750;2011;3144,44444444444;7,77777777777778;9,22222222222222
171780;2010;3733,33333333333;8,66666666666667;9,33333333333333
171780;2011;2466,66666666667;5;8
171790;2010;3254,63636363636;8,11111111111111;9,44444444444444
171790;2011;3026,15384615385;8,07692307692308;9,23076923076923
171800;2011;3570;8;9
171820;2010;3292,44239631336;8,0842659644503;9,23928806855636
171820;2011;3280,96717171717;8,41908975979772;9,51643489254109
171830;2011;3600;NA;NA
171840;2010;3615;9;9,5
171840;2011;3390;8;10
171850;2010;3528,57142857143;8;8,85714285714286
171850;2011;3186,86666666667;8,2;9,33333333333333
171855;2010;3200;8;9
171855;2011;3000;NA;NA
171865;2011;3300;NA;NA
171884;2010;2950;NA;NA
171886;2010;3441,25;8,5;9,75
171886;2011;2966,66666666667;9,33333333333333;10
171888;2011;3475;7,5;8
171890;2010;3192,85714285714;8;8,85714285714286
171890;2011;3306,66666666667;8,66666666666667;9
171900;2011;3600;NA;NA
172000;2010;3000;8;10
172010;2010;2650;8;9
172010;2011;3250;8;9
172015;2010;3300;9;NA
172015;2011;3725;8;9
172020;2010;3050;NA;NA
172020;2011;2750;NA;NA
172025;2010;2900;NA;NA
172025;2011;2300;9;10
172030;2010;3514,28571428571;6,75;9
172030;2011;3433,33333333333;8;9,66666666666667
172049;2010;3291,37931034483;7,62068965517241;8,82758620689655
172049;2011;3000;9;9,33333333333333
172065;2010;3200;8,11111111111111;9
172065;2011;3381,4375;8,5;9,5625
172080;2010;3131,48148148148;8,48148148148148;9,40740740740741
172080;2011;3067,85714285714;8,66666666666667;9,66666666666667
172090;2010;3249,31940298507;7,99701492537313;9,37611940298507
172090;2011;3244,62937062937;8,27272727272727;9,58741258741259
172093;2011;2600;5;9
172100;2010;3173,19276889535;8,34321801208127;9,59663250366032
172100;2011;3168,99113564141;8,23456998313659;9,50362624388598
172110;2010;3693,75;8,8;9
172110;2011;3371,42857142857;8,66666666666667;9
172120;2010;3206,9593495935;7,84227642276423;9,75934959349594
172120;2011;3300,0350262697;7,89141856392294;9,76357267950963
172130;2010;3150;NA;NA
172210;2010;3270,7575;7,71;8,775
172210;2011;3257,43037974684;7,70042194092827;8,89451476793249
210005;2010;3239,02965088474;7,78309178743961;9,03768115942029
210005;2011;3224,43338599263;7,82919090428345;9,05499735589635
210010;2010;3384,09090909091;9,44444444444444;9
210010;2011;3346,875;8,28571428571429;9
210015;2010;3657,14285714286;NA;NA
210015;2011;NA;NA;NA
210020;2010;3302,0979020979;8;9,20353982300885
210020;2011;3244,02173913043;7,63924050632911;8,93670886075949
210030;2010;3323,52941176471;8,39759036144578;9,33734939759036
210030;2011;3290;8,29166666666667;8,79166666666667
210040;2010;3139,39393939394;NA;NA
210040;2011;3210,86956521739;7,55555555555556;9,77777777777778
210043;2010;NA;NA;NA
210043;2011;2450;NA;NA
210047;2010;3298,54872881356;7,94252873563218;8,77906976744186
210047;2011;3301,97058823529;7,67460317460317;8,604
210050;2010;3414,06403940887;7,60526315789474;9,62264150943396
210050;2011;3407,43169398907;8,45197740112994;9,73333333333333
210055;2010;3076,15384615385;6;8,5
210055;2011;3325;NA;NA
210060;2010;3419,51299589603;7,98952095808383;9,09431137724551
210060;2011;3322,55291005291;8,04885057471264;9,19109195402299
210070;2010;3205,14925373134;7,1780303030303;8,28030303030303
210070;2011;3219,95951417004;7,22357723577236;8,28455284552846
210080;2010;3262,74226804124;7,83505154639175;9,64948453608247
210080;2011;3317,20618556701;7,99484536082474;9,56185567010309
210083;2010;3211,04166666667;1;4,89506172839506
210083;2011;3159,5253164557;0,357142857142857;4,96124031007752
210087;2010;2890,56603773585;5,77777777777778;7,97222222222222
210087;2011;3121,26666666667;9;10
210090;2010;3366,93548387097;6,74814814814815;6,74615384615385
210090;2011;3398,6;5,79411764705882;6,03333333333333
210095;2010;3338,67737948084;7,98019801980198;9,01985111662531
210095;2011;3318,98095238095;7,98233695652174;9,04483695652174
210100;2010;3217,2027027027;6,6551724137931;8,79770114942529
210100;2011;3216,63599182004;6,63958333333333;8,84791666666667
210110;2010;3187,92920353982;7,62135922330097;8,63725490196078
210110;2011;3294,54545454545;7,83333333333333;8,82575757575758
